SK_ID_CURR,TARGET
100001,0.306886587419601
100005,0.6250651704904211
100013,0.17347808102892756
100028,0.337130071885235
100038,0.5941046188585692
100042,0.3174538397982057
100057,0.0661437476356722
100065,0.1884850577660153
100066,0.07871605121545094
100067,0.40477090867111504
100074,0.3246206889591322
100090,0.15484200126620884
100091,0.7089147300024604
100092,0.38763199300598195
100106,0.3060635647193396
100107,0.5675524054659689
100109,0.37284435550206607
100117,0.09811211334744331
100128,0.510197384885903
100141,0.1602845794877288
100150,0.17233703492822425
100168,0.06658656207416412
100169,0.17945656402245702
100170,0.8113924073496082
100171,0.3622566590472346
100172,0.490262321339285
100184,0.5199971753834983
100187,0.3098066199965308
100212,0.22836904980334002
100222,0.19943620524222308
100223,0.20902466725076993
100232,0.07107219106085824
100241,0.60581638927963
100245,0.13599669684334353
100253,0.20012145368585801
100256,0.3675203146007384
100271,0.04791877444560169
100278,0.8383839642524459
100280,0.059791762765928014
100306,0.6243519532875398
100311,0.4994513265518202
100312,0.16645785640253727
100330,0.57748109349082
100331,0.1805508111120698
100352,0.5566949947287951
100358,0.4760266619897051
100367,0.1313794045678805
100382,0.6339034546669892
100384,0.4566629164065227
100385,0.43940428346460725
100386,0.26846841768013385
100399,0.23074185115755363
100404,0.21719769633289873
100416,0.0946887904292156
100422,0.33465835819712625
100426,0.1558445087202208
100438,0.2091659103506168
100444,0.7957672284201703
100445,0.6755018318721896
100446,0.26458448156433867
100447,0.09174008794528472
100450,0.6789480876520615
100466,0.09892179600587862
100483,0.1256033669652423
100484,0.2107946426147693
100494,0.45609371741010785
100510,0.5902442152777269
100512,0.04379609799748164
100517,0.28720868160931984
100548,0.18321921608289773
100551,0.2346306937915293
100552,0.39507390016036975
100553,0.08452386022536931
100561,0.5689032090052712
100568,0.9053443922517058
100569,0.10327400395943888
100591,0.6421669251475219
100592,0.2790106817547445
100602,0.24265617965684283
100607,0.4189338568225769
100613,0.4022431616424427
100617,0.49539090396317204
100618,0.47926372915503695
100622,0.31857397990607034
100625,0.6264768831150849
100677,0.49077807771907683
100699,0.28649304472333653
100702,0.8155409525031114
100711,0.1879310237594834
100729,0.6390878091844984
100740,0.7131447283671933
100744,0.5241309968668867
100745,0.2620186071463311
100747,0.47090313451030574
100751,0.8719122978413403
100752,0.2138782668312127
100753,0.6998640176555729
100754,0.7883094613740029
100760,0.21944290217161347
100762,0.46089852011465193
100763,0.2618983341268426
100765,0.07082367361727396
100770,0.49606719404615746
100772,0.18894806084637394
100777,0.1276139966049139
100791,0.11452074586219713
100792,0.08340367656684394
100797,0.1738980911030012
100823,0.2897661698102018
100826,0.2145861791349024
100830,0.3766196987457212
100836,0.8039512463970219
100872,0.38764483743593503
100910,0.2840197712886926
100913,0.4633743342478661
100918,0.10226152443114152
100931,0.0544078054738775
100952,0.2282779081817544
100953,0.10531951561850601
100965,0.7019334896848185
100970,0.14151358475333073
100982,0.5791987194572311
100983,0.8132115565106703
100984,0.3351577004013917
100987,0.2857659615347664
100997,0.36819749416059194
100998,0.7824963812555426
101002,0.22908096601952835
101005,0.5215341069562441
101008,0.8673081461335996
101020,0.42333977829700886
101021,0.3147112020800022
101024,0.31567491026655536
101025,0.7784877149209911
101026,0.12200358022655068
101031,0.0817908017092355
101041,0.0701891381164948
101051,0.03257970484902494
101055,0.45122758735111645
101056,0.7556997014299169
101057,0.1854625018957022
101064,0.1292243848771839
101079,0.4041627529458716
101087,0.06131710040948142
101090,0.1597313403051311
101092,0.5136120572730801
101097,0.5618839107590615
101099,0.15103190888407741
101107,0.5286202329082298
101118,0.25907418818804456
101125,0.5257496307179552
101126,0.1065889833846479
101128,0.055509410550091905
101136,0.35391014765717516
101140,0.6866158851303297
101149,0.39841144221984803
101160,0.5168953080908905
101169,0.719609598794725
101181,0.2850131727466958
101186,0.06102978721237237
101190,0.1881002478023908
101193,0.5010408043336592
101194,0.5959059702553525
101198,0.6373862695744202
101200,0.14360544848117715
101204,0.12280858513854012
101211,0.4117185867746712
101213,0.328919097930277
101223,0.17965293440589988
101225,0.5413598399828169
101237,0.4068293361213273
101243,0.4289471140852321
101244,0.534415872358872
101258,0.14994802077162936
101259,0.6902797552312879
101268,0.5597495636809547
101269,0.22486189900177395
101271,0.16979413826764597
101279,0.22457181715610783
101281,0.6358060942303266
101287,0.0947643429054241
101292,0.27057220166519846
101294,0.17645503872211374
101296,0.44608914441957837
101297,0.07542805727101076
101299,0.131351941534541
101301,0.38276137429792684
101305,0.47572189612342536
101308,0.6447806698135667
101318,0.0680268903383672
101327,0.7530976947438319
101329,0.06036176238277125
101332,0.24112703483650202
101337,0.20363459663118283
101343,0.06806829979065673
101345,0.14720735039472008
101346,0.06669526276167906
101353,0.1150342005060827
101354,0.6486315468509304
101355,0.6086942132624938
101356,0.16575449531631514
101362,0.3796345976874631
101363,0.8679698713852719
101365,0.05237002367020829
101366,0.3582499958152706
101367,0.7514955234004158
101368,0.0891905654816886
101374,0.6259201657255802
101380,0.04561703253916451
101383,0.21370981000037295
101398,0.08686087410679638
101399,0.6872888700757883
101401,0.7330772769231563
101412,0.3148749409788816
101426,0.465523857090138
101427,0.842217350807961
101428,0.6835193251662257
101429,0.7187756742418524
101434,0.116638129650926
101440,0.5511964411234798
101448,0.5037886674634937
101449,0.39524500787842465
101465,0.27990092579193476
101467,0.1541780590988585
101472,0.3578533468338735
101478,0.6608006286062554
101497,0.37016567483719787
101504,0.39935331288149495
101547,0.08036473878287753
101548,0.40846085751300537
101555,0.45961203968942055
101570,0.0500101875360363
101572,0.27612984168496696
101578,0.26683532477563005
101580,0.6883639234181214
101588,0.58174264927868
101602,0.21344365907359483
101610,0.5700811245107363
101614,0.25689674360101183
101616,0.1844852998921585
101643,0.6332611635025857
101644,0.25552805738855705
101649,0.14742161614923008
101650,0.42803443805742714
101665,0.12895081693071445
101667,0.5041436571469617
101669,0.4594100984003682
101674,0.43956303002336333
101675,0.053305226897951065
101678,0.47221637284520884
101682,0.15795341066325974
101686,0.2617050238657001
101697,0.7686603417046096
101700,0.8611953199564178
101711,0.2014849940175579
101714,0.12453445000668438
101715,0.8283147611148978
101728,0.17777145159030733
101732,0.3945589111873009
101757,0.5703583682258683
101758,0.2448697251787557
101759,0.41719322158110517
101762,0.08025964287534018
101764,0.37570705283974964
101780,0.7771946007206961
101784,0.0808646475677894
101789,0.12149349026297443
101816,0.4346150623033748
101819,0.2879275489804953
101827,0.04137950465025035
101863,0.5650266594655046
101867,0.2598402610965031
101870,0.07886396612018416
101873,0.7924960547646385
101878,0.38936812497376994
101879,0.42464369263181345
101880,0.18152184237515578
101887,0.2501005603128092
101897,0.11214454607902484
101901,0.4906503875489054
101903,0.7202879917065022
101920,0.1922202847308901
101921,0.2683580385067728
101922,0.46951520890257176
101961,0.5370229548111155
101962,0.08992839728109081
101971,0.34960835087199627
101976,0.8448320511855405
102002,0.5862343914098148
102005,0.1454885125277707
102007,0.887238391075903
102017,0.09693691730614581
102019,0.6176112100582396
102029,0.1473232826597198
102051,0.7417396382574188
102052,0.029359786543073207
102054,0.15696580064839208
102062,0.3579623560225233
102067,0.707931783967421
102068,0.5242529562075825
102070,0.356621591470264
102090,0.3480305449432953
102092,0.2426305243751451
102099,0.37146650948010274
102100,0.2507275571707971
102112,0.6183397158027151
102113,0.14249705937149712
102122,0.6792057189641998
102123,0.35517830681506174
102125,0.2027029614539096
102126,0.6600684695636525
102146,0.09876661277731986
102147,0.5075141521980117
102151,0.2857048693126077
102158,0.7231767593319516
102159,0.2585636075623949
102162,0.21876068012572955
102165,0.2037894024578049
102166,0.08483182390482842
102174,0.07124912943789359
102193,0.7417482616496309
102198,0.2615021793431405
102205,0.6156110788535559
102206,0.07114049961964668
102218,0.18246621222111703
102221,0.15880626280127838
102230,0.3571173001563795
102238,0.15014661359481546
102248,0.2329745850428736
102252,0.7182337182395039
102259,0.3034016157952635
102262,0.5775908302580915
102273,0.3389277696239093
102286,0.5891248875972905
102293,0.06594652202660621
102294,0.09739459839187388
102296,0.3835470038678126
102298,0.5270690061351876
102303,0.17830755704411524
102309,0.37650371410193134
102315,0.1558111602091182
102340,0.2442962387678524
102342,0.2910191255929382
102344,0.1646283067800983
102346,0.5184694807329063
102347,0.057739161981756895
102374,0.45502927331949267
102380,0.21396729609886003
102387,0.1007058276284205
102393,0.19882131826142183
102403,0.0831379119408552
102413,0.199395769316029
102414,0.056301034460627085
102415,0.14787457770974496
102416,0.41670164147227545
102439,0.18398506525748634
102441,0.23000098711833625
102443,0.05630181956700764
102444,0.38248312486629343
102445,0.4679297328691425
102448,0.18189870540241623
102449,0.38661955808374165
102450,0.6937774329298346
102456,0.04170319061783638
102458,0.5737860558679775
102459,0.31332235427025135
102465,0.12594798921378983
102470,0.7524708742574897
102471,0.18222647227962382
102475,0.23375531672824865
102476,0.6736046426906266
102506,0.2527111183243059
102509,0.2509761956850727
102519,0.14127650614827586
102522,0.2544185566887654
102545,0.248728775278589
102549,0.2668757803833842
102562,0.07402901547401408
102563,0.10785947388007901
102568,0.5029730436725199
102582,0.31196695455384027
102592,0.09263007686512198
102597,0.5081802556877311
102605,0.1789824412046707
102614,0.1957701726616669
102617,0.5863047726252889
102634,0.28108966896172055
102652,0.17791776922766084
102655,0.03782053749680401
102671,0.37442056902453263
102694,0.7386424208653766
102701,0.2827918965550397
102703,0.08232704665935778
102704,0.11677554141739484
102713,0.03860650674822695
102720,0.4900963027240579
102731,0.061311846289658294
102733,0.15401789129312937
102749,0.1006221474227724
102755,0.5273844442124543
102763,0.04148169272425122
102770,0.35131493427631655
102772,0.30469482125715525
102799,0.5265469768463289
102838,0.13192287716353462
102854,0.12775975463351538
102862,0.7731593472632611
102863,0.12222590299535616
102867,0.025599708360177987
102868,0.03759583943751019
102878,0.47116251663911635
102887,0.1590283367632868
102898,0.8707385639945533
102904,0.4182568216331024
102912,0.3467540560582885
102919,0.2651182176627748
102927,0.4928984490941411
102932,0.45875841220137087
102933,0.30906790581720905
102935,0.13966040477289018
102958,0.4446026751883747
102969,0.8001291355446991
102971,0.1824862330243362
102975,0.4237020252110107
102979,0.32028129815836887
102982,0.03918280718891935
102987,0.7506105486319513
102989,0.2955789315860536
102995,0.36669286660105815
102996,0.10186754223473106
103000,0.10411278538426964
103001,0.632080640703411
103004,0.18028953625386762
103010,0.05703265431896309
103025,0.8013452057605097
103029,0.10621732847543426
103046,0.37848603040589923
103056,0.18419746275582982
103062,0.38199760255783627
103078,0.0866655136856874
103083,0.11039554577109045
103092,0.2554880989696586
103096,0.2952579169947614
103097,0.5023799071556606
103102,0.8241080660775926
103112,0.3225501510862307
103132,0.1938201890592487
103144,0.4649402975319166
103145,0.4914147546879768
103146,0.11288021739781985
103147,0.34385768058553917
103158,0.16940341405518908
103171,0.4741730123416279
103173,0.21954752746791223
103184,0.0939855984094321
103195,0.6051094925889572
103196,0.27558880409150077
103206,0.1014291128412708
103230,0.6928115925864047
103231,0.560726988206821
103232,0.18880460192044016
103239,0.587591126995684
103240,0.5931138244826432
103243,0.12423545147128759
103252,0.5166436466321156
103258,0.32557850315488246
103259,0.530736016682715
103279,0.09127646152948075
103280,0.05492682081437943
103286,0.17302141497997683
103287,0.8910417162387007
103290,0.06862068332628105
103298,0.183730970548279
103315,0.02835040551573253
103319,0.14542291986209022
103334,0.7739192869911158
103336,0.3017066003761985
103345,0.2814422538662377
103368,0.16974068451474783
103371,0.8136097988500671
103377,0.05456511154108771
103398,0.14618923599610656
103404,0.4675891997368582
103408,0.5727664562326562
103410,0.3636246467262267
103418,0.1366386805954223
103420,0.5887992632134416
103432,0.47752817118528346
103433,0.16174054083868614
103436,0.13184099230266927
103440,0.1321533657254599
103453,0.24987565348088414
103459,0.1775097557468991
103460,0.18953260861018964
103461,0.04996077747043392
103462,0.121639602057795
103473,0.6301307996911403
103474,0.10894890138447091
103475,0.6173400900344261
103478,0.4540367282732964
103480,0.38440521370898667
103484,0.16802282201378624
103494,0.7616693560135931
103513,0.2438447375430369
103515,0.5328311196708849
103516,0.6523736534543945
103525,0.6078185047335543
103541,0.747921183628296
103544,0.0637174877310871
103562,0.8518425677046991
103570,0.8040959495881436
103572,0.6221699042474975
103574,0.15715113509605685
103575,0.2377414124944699
103591,0.697581175817303
103594,0.06655869171975327
103609,0.34505352469769907
103613,0.6286478523483455
103614,0.313118250523615
103615,0.2803454872110459
103624,0.2689473261046138
103625,0.6743511515884588
103628,0.7095817020278735
103629,0.0781491030534189
103647,0.46688065520943034
103648,0.39696956979297854
103651,0.2717892209884935
103658,0.13668929558944465
103668,0.37296005415036076
103669,0.3505782679977517
103676,0.23764730919615584
103682,0.32410485392349164
103683,0.2761344284497826
103689,0.14428901473338857
103725,0.21743388503464267
103733,0.5610650415552801
103744,0.2360411960325978
103762,0.6358547658229909
103771,0.8669595297869639
103773,0.028392709971963696
103783,0.22638025255708158
103784,0.334159393369625
103808,0.04469115555481558
103812,0.34056313028503016
103813,0.5501655955273225
103814,0.28925369328055583
103818,0.33681718853803816
103824,0.11468973245342572
103828,0.08047520614540717
103830,0.7574471882987189
103840,0.1399978950367365
103842,0.549722387593077
103847,0.6529932503521453
103848,0.5120368845333064
103851,0.17839344253945624
103854,0.5077424472541039
103857,0.6675508305222562
103861,0.07290760540017857
103862,0.2237125389135907
103865,0.1939011938208374
103870,0.06916374841431948
103876,0.15182836249511197
103891,0.8258437561438804
103908,0.5344577842968004
103914,0.6093406486319495
103918,0.3976530608841376
103940,0.1118372752795749
103963,0.5244651515527035
103966,0.21426058801733108
103971,0.7906376996175081
103980,0.3869304515407878
103984,0.24368195536705953
103985,0.14890884344015723
103998,0.8069270721283704
104019,0.05522840537033311
104026,0.1593969974193508
104035,0.5058818946929557
104044,0.3047504092908045
104045,0.37913469251403875
104047,0.6273867927613617
104051,0.15128335127842735
104058,0.2202774089066265
104063,0.19201869150650758
104066,0.8071975438892179
104087,0.19989364002682322
104089,0.36490952099518975
104095,0.2672792795523397
104098,0.502811965734141
104104,0.15397549446241432
104110,0.8038791019603386
104120,0.30563512317174074
104122,0.20253955612681016
104131,0.261816252952211
104132,0.4408828327931901
104135,0.21425474707430492
104136,0.14694655049778152
104149,0.37586913542631045
104150,0.36801262087108255
104156,0.8298481927082406
104165,0.4178326599145638
104175,0.16320837156313006
104179,0.391421927203833
104184,0.5054856528617212
104206,0.16358212744988215
104216,0.786005997287131
104230,0.6478705284878945
104257,0.16822625224472113
104272,0.18395470415870588
104273,0.2632420456248204
104278,0.22988198854702238
104294,0.4534249469032669
104295,0.09127413018716239
104297,0.21742263978045134
104298,0.31866274146318896
104308,0.19111800065311343
104318,0.16217014862565768
104319,0.656945372321324
104320,0.6310116551444854
104327,0.42304477852743283
104334,0.3702336308013377
104344,0.23423035288337113
104350,0.08076827323852388
104351,0.5801618956598404
104354,0.20122311610677077
104369,0.2929427658074388
104376,0.6576908746883614
104381,0.32386646618916815
104384,0.4512338472665876
104391,0.09093950945995119
104394,0.22992819957622102
104398,0.798083800779384
104402,0.08833681494615128
104408,0.31025604237550264
104409,0.08529233521895967
104410,0.9225514779615719
104412,0.23756778613238466
104417,0.5297864716353475
104424,0.360449822797241
104426,0.0752875880852581
104435,0.2829355916485501
104445,0.24833685892660937
104458,0.18506657537550697
104460,0.29249428682617507
104466,0.08975761644334303
104472,0.36919404002875367
104473,0.37628581151599516
104479,0.08003379614826381
104480,0.07715972141064345
104482,0.31639425793748666
104499,0.08665494860275336
104501,0.0775481456461076
104502,0.09907468632725229
104506,0.5808386344578819
104510,0.029766025948583175
104512,0.39085187308146563
104520,0.7602856477071277
104528,0.4543049896287163
104529,0.04641181257438875
104541,0.22417386601130238
104578,0.0686069436577717
104584,0.19368090317999734
104588,0.4603129582516692
104602,0.582523885541314
104610,0.11710663733927554
104611,0.7132105648849134
104618,0.38068229326333214
104620,0.23944666700673334
104622,0.0811996112573477
104624,0.12710893509133647
104625,0.570423680206498
104634,0.3841225257151768
104639,0.42802285785670363
104646,0.0939423987847163
104647,0.34556281175370557
104652,0.21830289481289178
104670,0.28966725828473494
104677,0.05020556603411901
104685,0.39529191469727554
104691,0.24246412956763166
104696,0.6039699245152886
104699,0.08387478868160576
104712,0.48195112195750484
104714,0.11517721176891342
104717,0.4368093054161035
104718,0.11058903122585721
104740,0.3457851134751916
104741,0.19512716676247302
104743,0.03823387830993697
104744,0.16419043808326933
104747,0.2258413520797057
104767,0.36816221226236223
104772,0.5655819718835744
104776,0.6504985341890036
104779,0.12649899991982488
104814,0.11808887759407899
104815,0.2885115363985597
104830,0.2814410850411081
104831,0.47488322039111597
104833,0.16735062828825345
104839,0.13979851681693212
104840,0.16253500949891406
104860,0.6672134503783249
104861,0.08166025251664348
104866,0.32156718259037476
104870,0.05406355908847606
104877,0.37365986538337387
104878,0.07146247116723779
104879,0.0648475112622835
104880,0.6073408446247055
104899,0.06521753120812442
104906,0.2305146588389693
104907,0.47178631944093147
104913,0.5118563449163464
104916,0.5663274243422494
104921,0.4842779204439695
104930,0.2109815921266607
104931,0.7902965869694778
104936,0.2165189839549996
104937,0.23617009754939838
104942,0.11716629107922026
104943,0.2021017598558401
104969,0.23036549098162742
104972,0.6697066933433755
104988,0.4884986521111633
105013,0.0837040646674668
105015,0.12415963912568055
105019,0.23488937278980587
105027,0.1791407800839053
105030,0.4161854227779764
105035,0.7994561182885888
105041,0.08108787633689737
105051,0.8302699465272368
105056,0.29465059710302677
105067,0.883122622841325
105071,0.3401237399950844
105072,0.06685450592754126
105074,0.33399154632873435
105091,0.20695325595230593
105101,0.24086987553907122
105103,0.2897397888756295
105134,0.22208108792477838
105139,0.05707111458395175
105142,0.5330257414054083
105146,0.49783726691605396
105163,0.5798116240755664
105168,0.3919797430034259
105172,0.09138089478380776
105176,0.7267243678062556
105195,0.2602513228557704
105196,0.8201541048915361
105197,0.12171262902115193
105203,0.3230428120334536
105223,0.44599596125559204
105227,0.6329755492341946
105228,0.03242841197239251
